analysis,model,oracle,contrast,N_historical,N_v13,estimate_historical,estimate_v13,ci_low_historical,ci_low_v13,ci_high_historical,ci_high_v13,holm_historical,holm_v13,significance_historical,significance_v13,historical_precision,claim_impact
REPAIRED_SUPPLEMENTAL,GPT,BETA,C5-C4,575,575,0.0308055919698298,0.0308055919698298,0.0049882990125843,0.0046364286399943,0.0583627361311337,0.0586294530352564,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C5-C4,575,575,0.0205947235650503,0.0205947235650503,-0.0186208836056191,-0.0176472057140919,0.060046758021825,0.0590481160482873,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C6-E-C4R,575,575,0.1935656511450997,0.1935656511450997,0.1222232470182677,0.1251231027879426,0.2656318073965183,0.2654729001753245,,0.023997600239976,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C6-E-C4R,575,575,0.0504270788226406,0.0504270788226406,0.0300479692565432,0.0305287696208484,0.0741268786083435,0.0738173603028275,,0.023997600239976,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C6-E-C4R,575,575,0.0734011304910537,0.0734011304910537,0.0384626573286045,0.0394809270369901,0.1106172697143593,0.1112166892992088,,0.023997600239976,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,ALPHA,C6-E-C6-EX,575,575,0.2027242187241006,0.2027242187241006,0.1119601782156408,0.1084452137823169,0.2949118585446225,0.2939869486904863,,0.023997600239976,False,True,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,BETA,C6-E-C6-EX,575,575,0.0281193392665467,0.0281193392665467,-0.0047212949791595,-0.0053459028651919,0.0607943192469769,0.0604527211468189,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
REPAIRED_SUPPLEMENTAL,GPT,GAMMA,C6-E-C6-EX,575,575,0.0642009014042956,0.0642009014042956,0.0271583236359479,0.0273170213835301,0.1030693494979427,0.1031106152688233,,0.075992400759924,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,ALPHA,C4R-C4,575,575,-0.0048861359782918,-0.0048861359782918,-0.0200096042250128,-0.0195968332688728,0.0050162213413345,0.0054230481769378,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
STABILITY_SUPPLEMENTAL,GPT,BETA,C4R-C4,575,575,-0.0001465680317554,-0.0001465680317554,-0.0019464929020281,-0.0019188631015882,0.001397326450433,0.0014583740198374,,1.0,False,False,SOURCE_ROW,REVIEW_IF_CHANGED
